SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
K0042|UE|KE|||0.0|20250401||||
K0042|UE|KU|||27.96|20250401||||
K0043|NU||||23.12|20250401||||
K0043|NU|KE|||0.0|20250401||||
K0043|NU|KU|||23.12|20250401||||
K0043|RR||||2.32|20250401||||
K0043|RR|KE|||0.0|20250401||||
K0043|RR|KU|||2.31|20250401||||
K0043|UE||||17.35|20250401||||
K0043|UE|KE|||0.0|20250401||||
K0043|UE|KU|||17.35|20250401||||
K0044|NU||||19.71|20250401||||
K0044|NU|KE|||0.0|20250401||||
K0044|NU|KU|||19.72|20250401||||
K0044|RR||||1.98|20250401||||
K0044|RR|KE|||0.0|20250401||||
K0044|RR|KU|||1.97|20250401||||
K0044|UE||||14.75|20250401||||
K0044|UE|KE|||0.0|20250401||||
K0044|UE|KU|||14.74|20250401||||
K0045|NU||||66.85|20250401||||
K0045|NU|KE|||0.0|20250401||||
K0045|NU|KU|||68.19|20250401||||
K0045|RR||||6.69|20250401||||
K0045|RR|KE|||0.0|20250401||||
K0045|RR|KU|||7.02|20250401||||
K0045|UE||||50.14|20250401||||
K0045|UE|KE|||0.0|20250401||||
K0045|UE|KU|||51.16|20250401||||
K0046|NU||||23.12|20250401||||
K0046|NU|KE|||0.0|20250401||||
K0046|NU|KU|||23.12|20250401||||
K0046|RR||||2.32|20250401||||
K0046|RR|KE|||0.0|20250401||||
K0046|RR|KU|||2.31|20250401||||
K0046|UE||||17.35|20250401||||
K0046|UE|KE|||0.0|20250401||||
K0046|UE|KU|||17.35|20250401||||
K0047|NU||||83.09|20250401||||
K0047|NU|KE|||0.0|20250401||||
K0047|NU|KU|||90.53|20250401||||
K0047|RR||||8.31|20250401||||
K0047|RR|KE|||0.0|20250401||||
K0047|RR|KU|||9.07|20250401||||
K0047|UE||||62.32|20250401||||
K0047|UE|KE|||0.0|20250401||||
K0047|UE|KU|||67.92|20250401||||
K0050|NU||||38.48|20250401||||
K0050|NU|KE|||0.0|20250401||||
K0050|NU|KU|||38.48|20250401||||
K0050|RR||||3.84|20250401||||
K0050|RR|KE|||0.0|20250401||||
K0050|RR|KU|||3.83|20250401||||
K0050|UE||||28.88|20250401||||
K0050|UE|KE|||0.0|20250401||||
K0050|UE|KU|||28.87|20250401||||
K0051|NU||||60.98|20250401||||
K0051|NU|KE|||0.0|20250401||||
K0051|NU|KU|||62.26|20250401||||
K0051|RR||||6.1|20250401||||
K0051|RR|KE|||0.0|20250401||||
K0051|RR|KU|||6.21|20250401||||
K0051|UE||||45.74|20250401||||
K0051|UE|KE|||0.0|20250401||||
K0051|UE|KU|||46.71|20250401||||
K0052|NU||||81.55|20250401||||
K0052|NU|KE|||0.0|20250401||||
K0052|NU|KU|||109.47|20250401||||
K0052|RR||||8.16|20250401||||
K0052|RR|KE|||0.0|20250401||||
K0052|RR|KU|||10.99|20250401||||
K0052|UE||||61.17|20250401||||
K0052|UE|KE|||0.0|20250401||||
K0052|UE|KU|||82.07|20250401||||
K0053|NU||||95.79|20250401||||
K0053|NU|KE|||0.0|20250401||||
K0053|NU|KU|||120.81|20250401||||
K0053|RR||||9.58|20250401||||
K0053|RR|KE|||0.0|20250401||||
K0053|RR|KU|||12.08|20250401||||
K0053|UE||||71.85|20250401||||
K0053|UE|KE|||0.0|20250401||||
K0053|UE|KU|||90.56|20250401||||
K0056|NU||||107.15|20250401||||
K0056|NU|KU|||130.62|20250401||||
K0056|RR||||10.72|20250401||||
K0056|RR|KU|||13.08|20250401||||
K0056|UE||||80.37|20250401||||
K0056|UE|KU|||98.04|20250401||||
K0065|NU||||52.0|20250401||||
K0065|NU|KU|||61.08|20250401||||
K0065|RR||||5.2|20250401||||
K0065|RR|KU|||6.09|20250401||||
K0065|UE||||39.01|20250401||||
K0065|UE|KU|||45.82|20250401||||
K0069|NU||||107.89|20250401||||
K0069|NU|KU|||137.23|20250401||||
K0069|RR||||10.79|20250401||||
K0069|RR|KU|||13.74|20250401||||
K0069|UE||||80.92|20250401||||
K0069|UE|KU|||102.92|20250401||||
K0070|RR||||18.22|20250401||||
K0070|RR|KU|||25.18|20250401||||
K0071|NU||||122.52|20250401||||
K0071|NU|KU|||150.06|20250401||||
K0071|RR||||12.25|20250401||||
K0071|RR|KU|||15.05|20250401||||
K0071|UE||||91.89|20250401||||
K0071|UE|KU|||112.56|20250401||||
K0072|NU||||76.09|20250401||||
K0072|NU|KU|||90.34|20250401||||
K0072|RR||||7.61|20250401||||
K0072|RR|KU|||9.04|20250401||||
K0072|UE||||57.07|20250401||||
K0072|UE|KU|||67.76|20250401||||
K0073|NU||||39.42|20250401||||
K0073|NU|KU|||45.97|20250401||||
K0073|RR||||3.94|20250401||||
K0073|RR|KU|||4.61|20250401||||
K0073|UE||||29.57|20250401||||
K0073|UE|KU|||34.47|20250401||||
K0077|NU||||62.81|20250401||||
K0077|NU|KU|||80.82|20250401||||
K0077|RR||||6.28|20250401||||
K0077|RR|KU|||8.05|20250401||||
K0077|UE||||47.11|20250401||||
K0077|UE|KU|||60.6|20250401||||
K0098|NU||||26.37|20250401||||
K0098|NU|KE|||0.0|20250401||||
K0098|NU|KU|||31.24|20250401||||
K0098|RR||||2.64|20250401||||
K0098|RR|KE|||0.0|20250401||||
K0098|RR|KU|||3.15|20250401||||
K0098|UE||||19.78|20250401||||
K0098|UE|KE|||0.0|20250401||||
K0098|UE|KU|||23.46|20250401||||
K0105|NU||||111.98|20250401||||
K0105|NU|KU|||136.6|20250401||||
K0105|RR||||11.2|20250401||||
K0105|RR|KU|||13.65|20250401||||
K0105|UE||||83.99|20250401||||
K0105|UE|KU|||102.47|20250401||||
K0195|RR||||13.61|20250401||||
K0195|RR|KE|||0.0|20250401||||
K0195|RR|KU|||24.75|20250401||||
K0455|RR||||370.06|20250401||||
K0552|||||3.38|20250401||||
K0601|NU||||1.53|20250401||||
K0602|NU||||8.64|20250401||||
K0603|NU||||0.78|20250401||||
K0604|NU||||8.33|20250401||||
K0605|NU||||19.91|20250401||||
K0606|RR|KF|||3518.53|20250401||||
K0607|RR||||27.15|20250401||||
K0607|RR|KF|||30.14|20250401||||
K0608|NU||||169.35|20250401||||
K0608|NU|KF|||188.03|20250401||||
K0608|RR||||16.97|20250401||||
K0608|RR|KF|||18.83|20250401||||
K0608|UE||||127.01|20250401||||
K0608|UE|KF|||141.02|20250401||||
K0609|||||1126.25|20250401||||
K0609|KF||||1250.44|20250401||||
K0672|||||99.71|20250401||||
K0730|RR||||240.87|20250401||||
K0733|NU||||31.63|20250401||||
K0733|NU|KE|||0.0|20250401||||
K0733|NU|KU|||36.37|20250401||||
K0733|RR||||3.16|20250401||||
K0733|RR|KE|||0.0|20250401||||
K0733|RR|KU|||3.68|20250401||||
K0733|UE||||23.73|20250401||||
K0733|UE|KE|||0.0|20250401||||
K0733|UE|KU|||27.31|20250401||||
K0738|RR||||46.93|20250401||||
K0738|RR|QB|||46.93|20250401||||
K0738|RR|QF|||46.93|20250401||||
K0739|||||30.05|20250401||||
K0800|NU||||989.73|20250401||||
K0800|RR||||98.97|20250401||||
K0800|UE||||742.3|20250401||||
K0801|NU||||1766.9|20250401||||
K0801|RR||||176.69|20250401||||
K0801|UE||||1325.18|20250401||||
K0802|NU||||2351.07|20250401||||
K0802|RR||||235.11|20250401||||
K0802|UE||||1763.31|20250401||||
K0806|NU||||1702.86|20250401||||
K0806|RR||||170.29|20250401||||
K0806|UE||||1277.15|20250401||||
K0807|NU||||2639.01|20250401||||
K0807|RR||||263.9|20250401||||
K0807|UE||||1979.26|20250401||||
K0808|NU||||4079.47|20250401||||
K0808|RR||||407.95|20250401||||
K0808|UE||||3059.6|20250401||||
K0813|RR||||308.63|20250401||||
K0814|RR||||318.26|20250401||||
K0815|RR||||343.56|20250401||||
K0816|RR||||332.27|20250401||||
K0820|RR||||317.56|20250401||||
K0821|RR||||333.89|20250401||||
K0822|RR||||347.57|20250401||||
K0823|RR||||335.88|20250401||||
K0824|RR||||534.36|20250401||||
K0825|RR||||497.78|20250401||||
K0826|RR||||882.45|20250401||||
K0827|RR||||767.35|20250401||||
K0828|RR||||1041.0|20250401||||
K0829|RR||||983.65|20250401||||
K0835|RR||||437.54|20250401||||
K0836|RR||||453.81|20250401||||
K0837|RR||||561.19|20250401||||
K0838|RR||||497.4|20250401||||
K0839|RR||||745.45|20250401||||
K0840|RR||||1144.51|20250401||||
K0841|RR||||493.06|20250401||||
K0842|RR||||492.35|20250401||||
K0843|RR||||584.48|20250401||||
K0848|RR||||954.57|20250401||||
K0849|RR||||917.75|20250401||||
K0850|RR||||1107.24|20250401||||
K0851|RR||||1064.63|20250401||||
K0852|RR||||1279.35|20250401||||
K0853|RR||||1314.23|20250401||||
K0854|RR||||1741.07|20250401||||
K0855|RR||||1644.69|20250401||||
K0856|RR||||1024.6|20250401||||
K0857|RR||||1045.15|20250401||||
K0858|RR||||1271.24|20250401||||
K0859|RR||||1212.38|20250401||||
K0860|RR||||1816.14|20250401||||
K0861|RR||||1026.25|20250401||||
K0862|RR||||1271.24|20250401||||
K0863|RR||||1816.14|20250401||||
K0864|RR||||2161.2|20250401||||
K1007|||||93216.7|20250401||||
L0112|||||1645.94|20250401||||
L0113|||||335.36|20250401||||
L0120|||||39.87|20250401||||
L0130|||||199.09|20250401||||
L0140|||||72.12|20250401||||
L0150|||||162.32|20250401||||
L0160|||||199.15|20250401||||
L0170|||||960.53|20250401||||
L0172|||||179.32|20250401||||
L0174|||||412.64|20250401||||
L0180|||||534.96|20250401||||
L0190|||||744.09|20250401||||
L0200|||||775.71|20250401||||
L0220|||||137.98|20250401||||
L0450|||||62.23|20250401||||
L0452|||||0.0|20250401||||
L0454|||||407.85|20250401||||
L0455|||||115.53|20250401||||
L0456|||||1169.6|20250401||||
L0457|||||331.31|20250401||||
L0458|||||1048.77|20250401||||
L0460|||||1180.47|20250401||||
L0462|||||1468.32|20250401||||
L0464|||||1748.01|20250401||||
L0466|||||561.21|20250401||||
L0467|||||129.57|20250401||||
L0468|||||680.2|20250401||||
L0469|||||165.09|20250401||||
L0470|||||957.68|20250401||||
L0472|||||607.37|20250401||||
L0480|||||1822.55|20250401||||
L0482|||||2078.48|20250401||||
L0484|||||2339.01|20250401||||
L0486|||||2533.19|20250401||||
L0488|||||1180.47|20250401||||
L0490|||||332.68|20250401||||
L0491|||||903.14|20250401||||
L0492|||||623.24|20250401||||
L0621|||||32.81|20250401||||
L0622|||||388.06|20250401||||
L0623|||||58.82|20250401||||
L0624|||||0.0|20250401||||
L0625|||||18.36|20250401||||
L0626|||||91.65|20250401||||
L0627|||||483.41|20250401||||
L0628|||||27.95|20250401||||
L0629|||||0.0|20250401||||
L0630|||||190.45|20250401||||
L0631|||||1207.24|20250401||||
L0632|||||0.0|20250401||||
L0633|||||337.23|20250401||||
L0634|||||0.0|20250401||||
L0635|||||1437.82|20250401||||
L0636|||||2128.51|20250401||||
L0637|||||1422.76|20250401||||
L0638|||||1551.0|20250401||||
L0639|||||1422.76|20250401||||
L0640|||||1230.58|20250401||||
L0641|||||25.97|20250401||||
L0642|||||136.96|20250401||||
L0643|||||53.96|20250401||||
L0648|||||342.04|20250401||||
L0649|||||95.54|20250401||||
L0650|||||395.76|20250401||||
L0651|||||395.76|20250401||||
L0700|||||3036.84|20250401||||
L0710|||||3137.18|20250401||||
L0720|||||2282.97|20250401||||
L0810|||||3874.6|20250401||||
L0820|||||3054.37|20250401||||
L0830|||||4710.32|20250401||||
L0859|||||1372.45|20250401||||
L0861|||||253.46|20250401||||
L0970|||||171.68|20250401||||
L0972|||||154.59|20250401||||
L0974|||||259.94|20250401||||
L0976|||||183.51|20250401||||
L0978|||||289.15|20250401||||
L0980|||||19.67|20250401||||
L0982|||||19.51|20250401||||
L0984|||||77.04|20250401||||
L1000|||||3049.64|20250401||||
L1001|||||0.0|20250401||||
L1005|||||3763.92|20250401||||
L1006|||||1283.42|20250401||||
L1010|||||85.58|20250401||||
L1020|||||129.84|20250401||||
L1025|||||174.91|20250401||||
L1030|||||75.07|20250401||||
L1040|||||117.18|20250401||||
L1050|||||125.07|20250401||||
L1060|||||143.65|20250401||||
L1070|||||135.17|20250401||||
L1080|||||71.9|20250401||||
L1085|||||231.22|20250401||||
L1090|||||137.69|20250401||||
L1100|||||238.88|20250401||||
L1110|||||383.64|20250401||||
L1120|||||59.66|20250401||||
L1200|||||2353.55|20250401||||
L1210|||||393.04|20250401||||
L1220|||||332.79|20250401||||
L1230|||||668.69|20250401||||
L1240|||||116.63|20250401||||
L1250|||||92.52|20250401||||
L1260|||||101.16|20250401||||
L1270|||||116.39|20250401||||
L1280|||||129.59|20250401||||
L1290|||||118.06|20250401||||
L1300|||||2509.19|20250401||||
L1310|||||2357.98|20250401||||
L1600|||||184.47|20250401||||
L1610|||||65.94|20250401||||
L1620|||||187.16|20250401||||
L1630|||||207.68|20250401||||
L1640|||||519.84|20250401||||
L1650|||||304.35|20250401||||
L1652|||||419.18|20250401||||
L1653|||||419.18|20250401||||
L1660|||||192.8|20250401||||
L1680|||||1830.22|20250401||||
L1681|||||2740.46|20250401||||
L1685|||||1786.75|20250401||||
L1686|||||1370.23|20250401||||
L1690|||||2274.06|20250401||||
L1700|||||2293.9|20250401||||
L1710|||||2685.26|20250401||||
L1720|||||1979.37|20250401||||
L1730|||||1700.08|20250401||||
L1755|||||2366.1|20250401||||
L1810|||||146.36|20250401||||
L1812|||||68.28|20250401||||
L1820|||||178.22|20250401||||
L1821|||||178.22|20250401||||
L1830|||||61.52|20250401||||
L1831|||||346.12|20250401||||
L1832|||||817.88|20250401||||
L1833|||||443.19|20250401||||
L1834|||||1102.09|20250401||||
L1836|||||86.99|20250401||||
L1840|||||1381.17|20250401||||
L1843|||||1055.16|20250401||||
L1844|||||2388.47|20250401||||
L1845|||||920.83|20250401||||
L1846|||||1678.06|20250401||||
L1847|||||676.39|20250401||||
L1848|||||676.39|20250401||||
L1850|||||200.37|20250401||||
L1851|||||584.98|20250401||||
L1852|||||558.06|20250401||||
L1860|||||1611.86|20250401||||
L1900|||||343.78|20250401||||
L1902|||||103.05|20250401||||
L1904|||||706.35|20250401||||
L1906|||||180.65|20250401||||
L1907|||||661.72|20250401||||
L1910|||||401.7|20250401||||
L1920|||||410.71|20250401||||
L1930|||||355.34|20250401||||
L1932|||||1049.4|20250401||||
L1933|||||1049.4|20250401||||
L1940|||||742.87|20250401||||
L1945|||||1390.5|20250401||||
L1950|||||1118.85|20250401||||
L1951|||||987.62|20250401||||
L1952|||||987.62|20250401||||
L1960|||||832.61|20250401||||
L1970|||||870.62|20250401||||
L1971|||||551.21|20250401||||
L1980|||||551.29|20250401||||
L1990|||||669.57|20250401||||
L2000|||||1523.58|20250401||||
L2005|||||4818.83|20250401||||
L2006|||||39155.01|20250401||||
L2010|||||1388.89|20250401||||
L2020|||||1753.95|20250401||||
L2030|||||1521.71|20250401||||
L2034|||||2356.04|20250401||||
L2035|||||203.7|20250401||||
L2036|||||2499.1|20250401||||
L2037|||||2501.93|20250401||||
L2038|||||1838.54|20250401||||
L2040|||||200.02|20250401||||
L2050|||||715.55|20250401||||
L2060|||||872.12|20250401||||
L2070|||||167.01|20250401||||
L2080|||||540.29|20250401||||
L2090|||||658.67|20250401||||
L2106|||||1021.32|20250401||||
L2108|||||1484.29|20250401||||
L2112|||||646.63|20250401||||
L2114|||||871.88|20250401||||
L2116|||||1069.35|20250401||||
L2126|||||1543.39|20250401||||
L2128|||||2424.3|20250401||||
L2132|||||936.6|20250401||||
L2134|||||1452.82|20250401||||
L2136|||||1776.41|20250401||||
L2180|||||175.92|20250401||||
L2182|||||120.42|20250401||||
L2184|||||139.56|20250401||||
L2186|||||169.61|20250401||||
L2188|||||337.4|20250401||||
L2190|||||98.38|20250401||||
L2192|||||535.59|20250401||||
L2200|||||71.41|20250401||||
L2210|||||100.97|20250401||||
L2220|||||123.01|20250401||||
L2230|||||115.26|20250401||||
L2232|||||117.04|20250401||||
L2240|||||125.64|20250401||||
L2250|||||533.74|20250401||||
L2260|||||301.11|20250401||||
L2265|||||176.9|20250401||||
L2270|||||80.67|20250401||||
L2275|||||176.2|20250401||||
L2280|||||680.18|20250401||||
L2300|||||404.43|20250401||||
L2310|||||184.79|20250401||||
L2320|||||309.07|20250401||||
L2330|||||589.82|20250401||||
L2335|||||341.24|20250401||||
L2340|||||671.35|20250401||||
L2350|||||1338.46|20250401||||
L2360|||||76.88|20250401||||
L2370|||||385.6|20250401||||
L2375|||||169.73|20250401||||
L2380|||||184.93|20250401||||
L2385|||||201.2|20250401||||
L2387|||||248.59|20250401||||
L2390|||||164.43|20250401||||
L2395|||||215.41|20250401||||
L2397|||||148.88|20250401||||
L2405|||||102.52|20250401||||
L2415|||||142.83|20250401||||
L2425|||||168.56|20250401||||
L2430|||||168.56|20250401||||
L2492|||||133.2|20250401||||
L2500|||||473.89|20250401||||
L2510|||||1091.1|20250401||||
L2520|||||692.0|20250401||||
L2525|||||1709.29|20250401||||
L2526|||||954.09|20250401||||
L2530|||||352.93|20250401||||
L2540|||||635.07|20250401||||
L2550|||||431.42|20250401||||
L2570|||||715.47|20250401||||
L2580|||||697.15|20250401||||
L2600|||||308.51|20250401||||
L2610|||||364.8|20250401||||
L2620|||||401.63|20250401||||
L2622|||||460.64|20250401||||
L2624|||||497.41|20250401||||
L2627|||||1931.31|20250401||||
L2628|||||1887.48|20250401||||
L2630|||||371.96|20250401||||
L2640|||||504.79|20250401||||
L2650|||||150.64|20250401||||
L2660|||||279.96|20250401||||
L2670|||||229.73|20250401||||
L2680|||||213.27|20250401||||
L2750|||||94.16|20250401||||
L2755|||||153.68|20250401||||
L2760|||||91.27|20250401||||
L2768|||||153.2|20250401||||
L2780|||||101.66|20250401||||
L2785|||||47.6|20250401||||
L2795|||||127.64|20250401||||
L2800|||||160.23|20250401||||
L2810|||||117.32|20250401||||
L2820|||||130.44|20250401||||
L2830|||||141.12|20250401||||
L2840|||||49.22|20250401||||
L2850|||||84.33|20250401||||
L3000|||||369.41|20250401||||
L3001|||||155.55|20250401||||
L3002|||||189.93|20250401||||
L3003|||||204.94|20250401||||
L3010|||||204.94|20250401||||
L3020|||||233.3|20250401||||
L3030|||||89.75|20250401||||
L3031|||||144.04|20250401||||
L3040|||||55.34|20250401||||
L3050|||||55.34|20250401||||
L3060|||||86.72|20250401||||
L3070|||||37.36|20250401||||
L3080|||||37.36|20250401||||
L3090|||||47.87|20250401||||
L3100|||||50.84|20250401||||
L3140|||||104.71|20250401||||
L3150|||||95.72|20250401||||
L3170|||||59.84|20250401||||
L3224|||||88.33|20250401||||
L3225|||||101.61|20250401||||
L3300|||||61.32|20250401||||
L3310|||||95.72|20250401||||
L3330|||||665.55|20250401||||
L3332|||||86.72|20250401||||
L3334|||||44.88|20250401||||
L3340|||||100.25|20250401||||
L3350|||||26.94|20250401||||
L3360|||||41.88|20250401||||
L3370|||||58.29|20250401||||
L3380|||||58.29|20250401||||
L3390|||||58.29|20250401||||
L3400|||||47.87|20250401||||
L3410|||||109.17|20250401||||
L3420|||||64.33|20250401||||
L3430|||||188.45|20250401||||
L3440|||||89.75|20250401||||
L3450|||||124.16|20250401||||
L3455|||||47.87|20250401||||
L3460|||||40.35|20250401||||
L3465|||||68.78|20250401||||
L3470|||||73.27|20250401||||
L3480|||||73.27|20250401||||
L3500|||||34.4|20250401||||
L3510|||||34.4|20250401||||
L3520|||||37.36|20250401||||
L3530|||||37.36|20250401||||
L3540|||||59.84|20250401||||
L3550|||||10.44|20250401||||
L3560|||||26.94|20250401||||
L3570|||||100.25|20250401||||
L3580|||||76.28|20250401||||
L3590|||||62.81|20250401||||
L3595|||||49.34|20250401||||
L3600|||||89.75|20250401||||
L3610|||||118.15|20250401||||
L3620|||||89.75|20250401||||
L3630|||||118.15|20250401||||
L3640|||||50.84|20250401||||
L3650|||||87.18|20250401||||
L3660|||||134.1|20250401||||
L3670|||||166.21|20250401||||
L3671|||||964.39|20250401||||
L3674|||||1265.07|20250401||||
L3675|||||187.82|20250401||||
L3702|||||309.03|20250401||||
L3710|||||152.59|20250401||||
L3720|||||961.43|20250401||||
L3730|||||1325.04|20250401||||
L3740|||||1570.95|20250401||||
L3760|||||535.2|20250401||||
L3761|||||535.2|20250401||||
L3762|||||115.08|20250401||||
L3763|||||902.57|20250401||||
L3764|||||1037.93|20250401||||
L3765|||||1372.31|20250401||||
L3766|||||1453.18|20250401||||
L3806|||||486.17|20250401||||
L3807|||||267.62|20250401||||
L3808|||||486.75|20250401||||
L3809|||||267.62|20250401||||
L3900|||||1746.47|20250401||||
L3901|||||2149.73|20250401||||
L3904|||||4304.52|20250401||||
L3905|||||1061.39|20250401||||
L3906|||||580.81|20250401||||
L3908|||||88.06|20250401||||
L3912|||||139.4|20250401||||
L3913|||||289.86|20250401||||
L3915|||||568.9|20250401||||
L3916|||||568.9|20250401||||
L3917|||||113.11|20250401||||
L3918|||||113.11|20250401||||
L3919|||||289.86|20250401||||
L3921|||||343.78|20250401||||
L3923|||||95.9|20250401||||
L3924|||||95.9|20250401||||
L3925|||||70.32|20250401||||
L3927|||||37.42|20250401||||
L3929|||||114.91|20250401||||
L3930|||||114.91|20250401||||
L3931|||||256.6|20250401||||
L3933|||||228.32|20250401||||
L3935|||||236.42|20250401||||
L3956|||||0.0|20250401||||
L3960|||||1080.27|20250401||||
L3961|||||1798.13|20250401||||
L3962|||||1054.64|20250401||||
L3967|||||2123.0|20250401||||
L3971|||||2015.23|20250401||||
L3973|||||2123.0|20250401||||
L3975|||||1798.13|20250401||||
L3976|||||1798.13|20250401||||
L3977|||||2015.23|20250401||||
L3978|||||2123.0|20250401||||
L3980|||||454.41|20250401||||
L3981|||||1077.28|20250401||||
L3982|||||548.74|20250401||||
L3984|||||505.92|20250401||||
L3995|||||42.01|20250401||||
L4000|||||1915.27|20250401||||
L4002|||||0.0|20250401||||
L4010|||||1008.09|20250401||||
L4020|||||1293.82|20250401||||
L4030|||||758.39|20250401||||
L4040|||||613.16|20250401||||
L4045|||||492.74|20250401||||
L4050|||||620.13|20250401||||
L4055|||||401.56|20250401||||
L4060|||||477.38|20250401||||
L4070|||||422.73|20250401||||
L4080|||||130.2|20250401||||
L4090|||||124.01|20250401||||
L4100|||||156.68|20250401||||
L4110|||||127.38|20250401||||
L4130|||||745.25|20250401||||
L4205|||||47.87|20250401||||
L4350|||||134.27|20250401||||
L4360|||||363.95|20250401||||
L4361|||||363.95|20250401||||
L4370|||||212.68|20250401||||
L4386|||||186.43|20250401||||
L4387|||||186.43|20250401||||
L4392|||||27.21|20250401||||
L4394|||||19.82|20250401||||
L4396|||||194.02|20250401||||
L4397|||||194.02|20250401||||
L4398|||||89.34|20250401||||
L4631|||||2213.3|20250401||||
L5000|||||721.31|20250401||||
L5010|||||1619.33|20250401||||
L5020|||||3171.43|20250401||||
L5050|||||3195.81|20250401||||
L5060|||||4420.11|20250401||||
L5100|||||3226.81|20250401||||
L5105|||||5559.44|20250401||||
L5150|||||5619.84|20250401||||
L5160|||||6112.58|20250401||||
L5200|||||4816.75|20250401||||
L5210|||||3553.89|20250401||||
L5220|||||4414.09|20250401||||
L5230|||||6087.9|20250401||||
L5250|||||8303.35|20250401||||
L5270|||||8230.61|20250401||||
L5280|||||8148.31|20250401||||
L5301|||||3658.67|20250401||||
L5312|||||4729.36|20250401||||
L5321|||||5259.79|20250401||||
L5331|||||6989.82|20250401||||
L5341|||||8087.97|20250401||||
L5400|||||1904.56|20250401||||
L5410|||||501.48|20250401||||
L5420|||||2432.52|20250401||||
L5430|||||677.98|20250401||||
L5450|||||488.98|20250401||||
L5460|||||654.47|20250401||||
L5500|||||2046.88|20250401||||
L5505|||||2783.46|20250401||||
L5510|||||2111.47|20250401||||
L5520|||||2299.94|20250401||||
L5530|||||2764.14|20250401||||
L5535|||||2713.84|20250401||||
L5540|||||2894.6|20250401||||
L5560|||||2821.61|20250401||||
L5570|||||3093.43|20250401||||
L5580|||||3754.65|20250401||||
L5585|||||3325.18|20250401||||
L5590|||||3847.07|20250401||||
L5595|||||6443.69|20250401||||
L5600|||||7115.78|20250401||||
L5610|||||2941.17|20250401||||
L5611|||||2378.61|20250401||||
L5613|||||3921.91|20250401||||
L5614|||||1988.29|20250401||||
L5615|||||8598.8|20250401||||
L5616|||||1693.83|20250401||||
L5617|||||659.24|20250401||||
L5618|||||346.59|20250401||||
L5620|||||351.05|20250401||||
L5622|||||454.99|20250401||||
L5624|||||499.05|20250401||||
L5626|||||655.64|20250401||||
L5628|||||580.19|20250401||||
L5629|||||381.43|20250401||||
L5630|||||661.3|20250401||||
L5631|||||527.36|20250401||||
L5632|||||283.64|20250401||||
L5634|||||486.8|20250401||||
L5636|||||305.82|20250401||||
L5637|||||460.51|20250401||||
L5638|||||778.81|20250401||||
L5639|||||1794.25|20250401||||
L5640|||||931.25|20250401||||
L5642|||||743.63|20250401||||
L5643|||||1868.1|20250401||||
L5644|||||708.91|20250401||||
L5645|||||1084.04|20250401||||
L5646|||||657.62|20250401||||
L5647|||||1273.0|20250401||||
L5648|||||790.21|20250401||||
L5649|||||2300.05|20250401||||
L5650|||||781.25|20250401||||
L5651|||||1441.39|20250401||||
L5652|||||523.28|20250401||||
L5653|||||781.94|20250401||||
L5654|||||489.05|20250401||||
L5655|||||424.47|20250401||||
L5656|||||593.64|20250401||||
L5658|||||451.79|20250401||||
L5661|||||902.81|20250401||||
L5665|||||819.4|20250401||||
L5666|||||112.02|20250401||||
L5668|||||161.61|20250401||||
L5670|||||434.25|20250401||||
L5671|||||796.03|20250401||||
L5672|||||378.34|20250401||||
L5673|||||940.48|20250401||||
L5676|||||579.91|20250401||||
L5677|||||789.04|20250401||||
L5678|||||63.54|20250401||||
L5679|||||783.72|20250401||||
L5680|||||382.75|20250401||||
L5681|||||1549.9|20250401||||
L5682|||||1000.82|20250401||||
L5683|||||1549.9|20250401||||
L5684|||||77.03|20250401||||
L5685|||||150.92|20250401||||
L5686|||||74.5|20250401||||
L5688|||||97.76|20250401||||
L5690|||||156.6|20250401||||
L5692|||||212.64|20250401||||
L5694|||||290.32|20250401||||
L5695|||||260.98|20250401||||
L5696|||||296.09|20250401||||
L5697|||||128.47|20250401||||
L5698|||||164.65|20250401||||
L5699|||||298.38|20250401||||
L5700|||||4382.56|20250401||||
L5701|||||5441.3|20250401||||
L5702|||||6952.84|20250401||||
L5703|||||2889.21|20250401||||
L5704|||||731.9|20250401||||
L5705|||||1201.59|20250401||||
L5706|||||1190.91|20250401||||
L5707|||||1692.97|20250401||||
L5710|||||575.57|20250401||||
L5711|||||835.62|20250401||||
L5712|||||689.57|20250401||||
L5714|||||599.3|20250401||||
L5716|||||1166.37|20250401||||
L5718|||||1457.85|20250401||||
L5722|||||1302.31|20250401||||
L5724|||||2314.78|20250401||||
L5726|||||2367.18|20250401||||
L5728|||||3807.96|20250401||||
L5780|||||1832.22|20250401||||
L5781|||||4714.48|20250401||||
L5782|||||4970.12|20250401||||
L5783|||||3088.3|20250401||||
L5785|||||659.28|20250401||||
L5790|||||1061.49|20250401||||
L5795|||||1339.42|20250401||||
L5810|||||779.14|20250401||||
L5811|||||1167.14|20250401||||
L5812|||||904.66|20250401||||
L5814|||||4375.97|20250401||||
L5816|||||1360.99|20250401||||
L5818|||||1536.83|20250401||||
L5822|||||2043.89|20250401||||
L5824|||||2454.19|20250401||||
L5826|||||3679.64|20250401||||
L5827|||||7769.49|20250401||||
L5828|||||4390.54|20250401||||
L5830|||||3036.67|20250401||||
L5840|||||4844.4|20250401||||
L5841|||||3744.04|20250401||||
L5845|||||2111.91|20250401||||
