SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
77432||284.32||||
77435||536.14||||
77469||248.27||||
77470||116.24||||
77600||169.38||||
77610||169.38||||
77615||227.48||||
77750||135.04||||
77761||322.48||||
77762||427.42||||
77763||603.48||||
77767||204.94||||
77768||322.06||||
77770||290.89||||
77771||540.76||||
77772||810.64||||
77778||734.59||||
77789||106.73||||
77790||14.1||||
78013||174.04||||
78014||213.5||||
78015||80.91||||
78016||109.48||||
78018||129.8||||
78020||29.22||||
78070||96.11||||
78071||311.86||||
78072||364.92||||
78075||217.82||||
78099||25.52||||
78102||93.25||||
78110||34.61||||
78111||52.41||||
78120||51.91||||
78121||70.52||||
78122||88.32||||
78130||86.52||||
78140||86.52||||
78185||86.52||||
78191||115.36||||
78195||189.55||||
78201||77.89||||
78202||120.14||||
78215||86.52||||
78216||113.8||||
78226||291.01||||
78227||391.93||||
78230||60.59||||
78231||70.17||||
78232||86.52||||
78258||129.35||||
78261||108.14||||
78262||108.14||||
78264||295.67||||
78265||349.8||||
78266||392.54||||
78278||129.8||||
78282||51.91||||
78290||108.14||||
78291||141.11||||
78300||80.91||||
78305||112.92||||
78306||141.03||||
78315||131.1||||
78414||103.83||||
78429||72.5||||
78430||68.78||||
78431||80.1||||
78432||85.21||||
78433||93.13||||
78434||27.03||||
78445||120.83||||
78451||201.93||||
78452||348.12||||
78453||176.6||||
78454||168.31||||
78456||148.64||||
78457||69.22||||
78458||94.32||||
78466||87.52||||
78468||115.98||||
78472||167.77||||
78473||250.82||||
78481||158.03||||
78483||215.26||||
78494||203.76||||
78496||38.31||||
78579||157.94||||
78580||112.5||||
78582||290.92||||
78597||177.59||||
78598||271.3||||
78600||117.35||||
78601||137.79||||
78605||134.12||||
78606||159.18||||
78610||40.22||||
78630||169.19||||
78635||149.36||||
78645||149.36||||
78650||147.95||||
78660||86.52||||
78700||77.89||||
78701||119.83||||
78707||192.95||||
78708||155.59||||
78709||182.63||||
78725||77.01||||
78730||65.86||||
78740||67.5||||
78761||86.52||||
78800||89.12||||
78801||132.4||||
78802||154.9||||
78804||189.7||||
78808||36.25||||
78811||2027.0||||
78812||2027.0||||
78813||2027.0||||
78814||2127.0||||
78815||2127.0||||
78816||2127.0||||
78830||432.46||||
78831||631.33||||
78832||822.94||||
78835||88.62||||
79005||119.11||||
79101||126.14||||
79200||103.83||||
79300||259.61||||
79403||142.26||||
79445||200.5||||
A9500||97.36||||
A9502||96.84||||
A9503||18.87||||
A9504||380.0||||
A9505||26.58||||
A9507||2252.27||||
A9508||460.96||||
A9510||34.83||||
A9516||83.74||||
A9517||152.28||||
A9521||454.09||||
A9524||45.45||||
A9526||659.0||||
A9528||30.46||||
A9536||608.0||||
A9537||45.36||||
A9538||64.05||||
A9539||13.0||||
A9540||30.0||||
A9541||42.56||||
A9547||233.29||||
A9548||619.79||||
A9551||101.3||||
A9552||360.0||||
A9553||168.04||||
A9554||467.05||||
A9556||135.02||||
A9557||339.34||||
A9558||226.54||||
A9559||129.94||||
A9560||51.8||||
A9561||22.43||||
A9562||306.98||||
A9563||98.18||||
A9564||525.62||||
A9566||794.81||||
A9567||61.74||||
A9576||1.43||||
A9577||1.9||||
A9578||1.81||||
A9579||1.58||||
A9581||14.78||||
A9585||0.34||||
A9589||4156.92||||
A9600||706.23||||
G0279||47.52||||
G6001||45.23||||
G6002||67.5||||
G6003||138.93||||
G6004||115.02||||
G6005||124.88||||
G6006||124.88||||
G6007||230.04||||
G6008||159.06||||
G6009||171.56||||
G6010||170.6||||
G6011||227.67||||
G6012||209.41||||
G6013||228.02||||
G6014||226.72||||
G6015||333.22||||
G6016||332.68||||
Q0092||14.27||||
Q9953||24.33||||
Q9954||7.18||||
Q9956||30.5||||
Q9957||48.27||||
Q9958||0.08||||
Q9960||0.22||||
Q9961||0.24||||
Q9962||0.15||||
Q9963||0.23||||
Q9964||0.16||||
Q9965||0.78||||
Q9966||0.32||||
Q9967||0.12||||
Q9983||2800.0||||
R0070||174.06||||
S8037||562.23||||
70010|26|19.52||||
70015|26|33.82||||
70030|26|7.16||||
70100|26|6.53||||
70110|26|10.89||||
70120|26|6.75||||
70130|26|13.75||||
70134|26|15.13||||
70140|26|8.83||||
70150|26|11.56||||
70160|26|6.45||||
70170|26|13.42||||
70190|26|7.79||||
70200|26|12.12||||
70210|26|6.05||||
70220|26|10.67||||
70240|26|6.7||||
70250|26|8.83||||
70260|26|14.88||||
70300|26|3.37||||
70310|26|3.63||||
70320|26|7.61||||
70328|26|7.09||||
70330|26|9.52||||
70332|26|25.16||||
70350|26|7.28||||
70355|26|8.34||||
70360|26|5.02||||
70370|26|7.62||||
70380|26|6.65||||
70390|26|7.85||||
70450|26|35.44||||
70460|26|47.13||||
70470|26|53.77||||
70480|26|39.61||||
70481|26|42.1||||
70482|26|47.44||||
70486|26|35.77||||
70487|26|46.93||||
70488|26|53.86||||
70490|26|46.08||||
70491|26|49.99||||
70492|26|53.71||||
70496|26|74.49||||
70498|26|74.25||||
70540|26|46.82||||
70542|26|60.91||||
70543|26|80.08||||
70544|26|29.53||||
70545|26|31.19||||
70546|26|45.38||||
70547|26|29.62||||
70548|26|33.68||||
70549|26|47.47||||
70551|26|58.95||||
70552|26|71.34||||
70553|26|90.21||||
70554|26|82.28||||
70555|26|99.01||||
70557|26|51.52||||
70558|26|53.18||||
70559|26|33.36||||
71045|26|7.95||||
71046|26|9.34||||
71047|26|12.34||||
71048|26|14.01||||
71100|26|8.96||||
71101|26|11.64||||
71110|26|11.66||||
71111|26|13.99||||
71120|26|8.57||||
71130|26|7.79||||
71250|26|34.38||||
71260|26|41.84||||
71270|26|45.99||||
71271|26|44.81||||
71275|26|78.56||||
71550|26|57.56||||
71551|26|67.34||||
71552|26|85.04||||
71555|26|69.25||||
72020|26|5.88||||
72040|26|8.57||||
72050|26|13.2||||
72052|26|15.6||||
72070|26|8.97||||
72072|26|9.25||||
72074|26|9.48||||
72080|26|9.31||||
72081|26|11.46||||
72082|26|14.08||||
72083|26|15.28||||
72084|26|17.55||||
72100|26|9.39||||
72110|26|13.59||||
72114|26|13.23||||
72120|26|9.34||||
72125|26|35.0||||
72126|26|40.77||||
72127|26|42.32||||
72128|26|32.42||||
72129|26|41.08||||
72130|26|42.49||||
72131|26|32.33||||
72132|26|40.77||||
72133|26|42.26||||
72141|26|59.41||||
72142|26|70.37||||
72146|26|57.46||||
72147|26|69.61||||
72148|26|59.52||||
72149|26|69.04||||
72156|26|90.84||||
72157|26|90.94||||
72158|26|90.56||||
72159|26|71.6||||
72170|26|5.62||||
72190|26|8.52||||
72191|26|76.97||||
72192|26|45.93||||
72193|26|49.07||||
72194|26|51.99||||
72195|26|40.74||||
72196|26|53.01||||
72197|26|69.91||||
72198|26|69.59||||
72200|26|6.49||||
72202|26|7.98||||
72220|26|7.51||||
72240|26|38.52||||
72255|26|40.03||||
72265|26|35.25||||
72270|26|57.59||||
72285|26|52.24||||
72295|26|36.74||||
73000|26|6.03||||
73010|26|6.2||||
73020|26|5.88||||
73030|26|8.02||||
73040|26|13.18||||
73050|26|7.25||||
73060|26|5.82||||
73070|26|5.82||||
73080|26|7.01||||
