SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
V2511|||||229.3|1/1/25||||
V2512|||||266.21|1/1/25||||
V2513|||||244.25|1/1/25||||
V2520|||||125.17|1/1/25||||
V2521|||||217.92|1/1/25||||
V2522|||||282.78|1/1/25||||
V2523|||||180.74|1/1/25||||
V2524|||||144.86|1/1/25||||
V2530|||||267.69|1/1/25||||
V2531|||||637.99|1/1/25||||
V2623|||||1436.51|1/1/25||||
V2624|||||73.07|1/1/25||||
V2625|||||518.04|1/1/25||||
V2626|||||319.28|1/1/25||||
V2627|||||1546.55|1/1/25||||
V2628|||||365.17|1/1/25||||
V2630|||||142.87|1/1/25||||
V2631|||||142.87|1/1/25||||
V2632|||||142.87|1/1/25||||
V2700|||||70.1|1/1/25||||
V2710|||||97.17|1/1/25||||
V2715|||||18.6|1/1/25||||
V2718|||||45.69|1/1/25||||
V2730|||||32.78|1/1/25||||
V2744|||||19.69|1/1/25||||
V2745|||||12.76|1/1/25||||
V2750|||||28.69|1/1/25||||
V2755|||||19.94|1/1/25||||
V2760|||||25.63|1/1/25||||
V2762|||||70.23|1/1/25||||
V2770|||||31.23|1/1/25||||
V2780|||||20.05|1/1/25||||
V2782|||||75.86|1/1/25||||
V2783|||||85.5|1/1/25||||
V2784|||||55.61|1/1/25||||
V2786|||||0.0|1/1/25||||
