SVC_CD|Modifier_1|FEE|ASOFDATE
21325||487.97|20250101
21330||580.97|20250101
21335||768.1|20250101
21336||693.05|20250101
21337||459.94|20250101
21338||733.94|20250101
21339||823.98|20250101
21340||798.4|20250101
21343||1163.03|20250101
21344||1462.66|20250101
21345||871.61|20250101
21346||1088.97|20250101
21347||1112.7|20250101
21348||1146.68|20250101
21355||490.4|20250101
21356||600.32|20250101
21360||564.48|20250101
21365||1144.01|20250101
21366||1344.14|20250101
21385||782.59|20250101
21386||737.79|20250101
21387||816.22|20250101
21390||853.09|20250101
21395||1058.52|20250101
21400||246.44|20250101
21401||564.99|20250101
21406||628.65|20250101
21407||695.29|20250101
21408||955.48|20250101
21421||716.22|20250101
21422||676.91|20250101
21423||844.39|20250101
21431||757.51|20250101
21432||766.16|20250101
21433||1813.24|20250101
21435||1485.58|20250101
21436||2136.78|20250101
21440||843.5|20250101
21445||851.5|20250101
21450||659.88|20250101
21451||855.19|20250101
21452||812.72|20250101
21453||1202.81|20250101
21454||533.5|20250101
21461||1981.69|20250101
21462||2158.43|20250101
21465||859.25|20250101
21470||1235.16|20250101
21480||156.32|20250101
21485||1060.62|20250101
21490||847.51|20250101
21497||791.39|20250101
21501||536.35|20250101
21502||527.55|20250101
21510||475.4|20250101
21550||291.39|20250101
21552||471.21|20250101
21554||765.42|20250101
21555||472.11|20250101
21556||561.34|20250101
21557||992.38|20250101
21558||1381.81|20250101
21600||612.08|20250101
21601||1172.63|20250101
21602||1598.05|20250101
21603||1721.75|20250101
21610||1247.64|20250101
21615||633.08|20250101
21616||713.63|20250101
21620||525.09|20250101
21627||580.54|20250101
21630||1385.01|20250101
21685||1033.3|20250101
21700||355.64|20250101
21705||525.92|20250101
21720||569.78|20250101
21725||585.28|20250101
21740||1030.2|20250101
21750||684.28|20250101
21811||588.98|20250101
21812||714.35|20250101
21813||974.15|20250101
21820||172.2|20250101
21825||581.73|20250101
21920||279.15|20250101
21925||539.87|20250101
21930||544.65|20250101
21931||494.43|20250101
21932||698.06|20250101
21933||769.73|20250101
21935||1053.91|20250101
21936||1449.74|20250101
22010||1025.29|20250101
22015||1003.26|20250101
22100||999.98|20250101
22101||941.94|20250101
22102||806.99|20250101
22103||133.47|20250101
22110||1106.2|20250101
22112||1189.9|20250101
22114||1189.9|20250101
22116||141.02|20250101
22206||2505.24|20250101
22207||2452.82|20250101
22208||585.71|20250101
22210||1852.55|20250101
22212||1584.58|20250101
22214||1582.71|20250101
22216||362.31|20250101
22220||1692.21|20250101
22222||1821.2|20250101
22224||1655.98|20250101
22226||359.81|20250101
22310||341.25|20250101
22315||981.84|20250101
22318||1695.36|20250101
22319||1874.58|20250101
22325||1543.06|20250101
22326||1563.19|20250101
22327||1600.52|20250101
22328||279.52|20250101
22505||155.14|20250101
22510||1946.43|20250101
22511||1948.77|20250101
22512||782.9|20250101
22513||6148.26|20250101
22514||6124.34|20250101
22515||3139.29|20250101
22532||1845.29|20250101
22533||1724.62|20250101
22534||359.86|20250101
22548||2011.92|20250101
22551||1741.85|20250101
22552||393.46|20250101
22554||1308.54|20250101
22556||1736.01|20250101
22558||1567.51|20250101
22585||322.18|20250101
22586||2078.87|20250101
22590||1645.42|20250101
22595||1574.23|20250101
22600||1359.53|20250101
22610||1340.84|20250101
22612||1631.06|20250101
22614||388.83|20250101
22630||1607.22|20250101
22632||317.3|20250101
22633||1858.13|20250101
22634||481.46|20250101
22800||1425.72|20250101
22802||2168.32|20250101
22804||2484.67|20250101
22808||1863.79|20250101
22810||2083.7|20250101
22812||2285.83|20250101
22818||2222.54|20250101
22819||2559.19|20250101
22830||863.87|20250101
22836||1778.64|20250101
22837||1958.0|20250101
22838||1983.47|20250101
22840||751.54|20250101
22842||758.57|20250101
22843||812.53|20250101
22844||984.87|20250101
22845||720.81|20250101
22846||750.43|20250101
22847||808.5|20250101
22848||359.24|20250101
22849||1348.71|20250101
22850||775.82|20250101
22852||747.98|20250101
22853||256.19|20250101
22854||332.76|20250101
22855||1146.68|20250101
22856||1668.52|20250101
22857||1816.74|20250101
22858||505.17|20250101
22859||332.53|20250101
22860||411.87|20250101
22861||2347.34|20250101
22862||2357.3|20250101
22864||2101.72|20250101
22865||2303.22|20250101
22867||1102.94|20250101
22868||240.19|20250101
22869||456.98|20250101
22870||119.7|20250101
22900||596.11|20250101
22901||695.57|20250101
22902||511.06|20250101
22903||463.16|20250101
22904||1077.84|20250101
22905||1369.88|20250101
23000||611.34|20250101
23020||742.72|20250101
23030||480.72|20250101
23031||476.21|20250101
23035||730.57|20250101
23040||769.67|20250101
23044||601.12|20250101
23065||244.45|20250101
23066||636.2|20250101
23071||446.06|20250101
23073||735.16|20250101
23075||561.5|20250101
23076||583.08|20250101
23077||1171.16|20250101
23078||1491.87|20250101
23100||554.4|20250101
23101||499.46|20250101
23105||692.27|20250101
23106||550.27|20250101
23107||716.25|20250101
23120||639.53|20250101
23125||762.83|20250101
23130||672.33|20250101
23140||603.39|20250101
23145||748.38|20250101
23146||676.84|20250101
23150||719.75|20250101
23155||855.71|20250101
23156||732.53|20250101
23170||613.76|20250101
23172||619.73|20250101
23174||825.0|20250101
23180||745.74|20250101
23182||728.67|20250101
23184||795.43|20250101
23190||623.87|20250101
23195||802.4|20250101
23200||1575.17|20250101
23210||1839.97|20250101
23220||2011.19|20250101
23330||333.05|20250101
23333||516.87|20250101
23334||1124.19|20250101
23335||1329.78|20250101
23350||175.75|20250101
23395||1358.19|20250101
23397||1198.42|20250101
23400||1031.74|20250101
23405||659.54|20250101
23406||789.81|20250101
23410||875.56|20250101
23412||908.64|20250101
23415||755.33|20250101
23420||1039.91|20250101
23430||797.91|20250101
23440||806.89|20250101
23450||1001.01|20250101
